dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,21.568550,-4.596157,21.945320,13.503806,2.384429,-3.989066,0.101799
0.020000,21.837842,-4.565831,22.216314,13.549705,2.294932,-4.474855,0.122619
0.020000,22.107314,-4.529666,22.488202,13.594386,2.234067,-3.043262,0.144347
0.020000,22.376770,-4.487397,22.760953,13.637579,2.159638,-3.721428,0.166992
0.020000,22.645993,-4.438767,23.034533,13.678963,2.069214,-4.521222,0.190559
0.020000,22.914739,-4.383525,23.308898,13.718240,1.963827,-5.269353,0.215045
0.020000,23.182742,-4.321431,23.583999,13.755090,1.842482,-6.067250,0.240437
0.020000,23.449699,-4.252267,23.859771,13.788569,1.673950,-8.426576,0.266716
0.020000,23.715288,-4.175833,24.136139,13.818428,1.492984,-9.048318,0.293852
0.020000,23.979163,-4.091956,24.413025,13.844294,1.293290,-9.984670,0.321802
0.020000,24.240951,-4.000500,24.690328,13.865148,1.042714,-12.528803,0.350515
0.020000,24.500257,-3.901363,24.967939,13.880555,0.770317,-13.619843,0.379926
0.020000,24.756677,-3.794490,25.245739,13.889985,0.471518,-14.939971,0.409961
0.020000,25.009789,-3.679873,25.523593,13.892696,0.135571,-16.797371,0.440532
0.020000,25.259172,-3.557555,25.801358,13.888282,-0.220709,-17.813981,0.471545
0.020000,25.504406,-3.427633,26.078882,13.876197,-0.604280,-19.178526,0.502895
0.020000,25.745082,-3.290258,26.356005,13.856106,-1.004550,-20.013526,0.534471
0.020000,25.980810,-3.145633,26.632562,13.827896,-1.410495,-20.297233,0.566159
0.020000,26.211227,-2.994012,26.908390,13.791386,-1.825472,-20.748877,0.597842
0.020000,26.436001,-2.835695,27.183322,13.746595,-2.239572,-20.705007,0.629404
0.020000,26.654840,-2.671025,27.457196,13.693688,-2.645327,-20.287712,0.660733
0.020000,26.867495,-2.500375,27.729856,13.632985,-3.035178,-19.492554,0.691721
0.020000,27.073764,-2.324147,28.001154,13.564949,-3.401790,-18.330596,0.722268
0.020000,27.273494,-2.142758,28.270958,13.490182,-3.738342,-16.827611,0.752284
0.020000,27.466573,-1.956647,28.539132,13.408700,-4.074123,-16.789062,0.781689
0.020000,27.652944,-1.766246,28.805565,13.321625,-4.353723,-13.979972,0.810413
0.020000,27.832592,-1.571988,29.070158,13.229672,-4.597641,-12.195894,0.838399
0.020000,28.005541,-1.374298,29.332823,13.133236,-4.821824,-11.209187,0.865601
0.020000,28.171843,-1.173602,29.593466,13.032167,-5.053451,-11.581344,0.891981
0.020000,28.331598,-0.970288,29.852036,12.928503,-5.183208,-6.487850,0.917517
0.020000,28.484923,-0.764736,30.108474,12.821879,-5.331194,-7.399278,0.942193
0.020000,28.631961,-0.557306,30.362732,12.712929,-5.447511,-5.815862,0.966000
0.020000,28.772872,-0.348334,30.614775,12.602113,-5.540798,-4.664365,0.988940
0.020000,28.907816,-0.138156,30.864543,12.488412,-5.685035,-7.211845,1.011018
0.020000,29.036997,0.072965,31.112050,12.375364,-5.652403,1.631599,1.032247
0.020000,29.160587,0.284724,31.357237,12.259366,-5.799911,-7.375414,1.052642
0.020000,29.278798,0.496897,31.600119,12.144053,-5.765648,1.713184,1.072226
0.020000,29.391820,0.709240,31.840666,12.027387,-5.833285,-3.381853,1.091018
0.020000,29.499843,0.921521,32.078852,11.909286,-5.905075,-3.589498,1.109044
0.020000,29.603071,1.133558,32.314682,11.791489,-5.889823,0.762587,1.126331
0.020000,29.701688,1.345152,32.548129,11.672343,-5.957283,-3.372992,1.142903
0.020000,29.795887,1.556142,32.779192,11.553159,-5.959241,-0.097895,1.158789
