dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.959506,-1.184644,2.962468,5.216442,5.117958,0.492676,6.226456
0.020000,3.065712,-1.190718,3.068848,5.319006,5.128202,0.512208,6.225666
0.020000,3.173966,-1.196992,3.177283,5.421781,5.138787,0.529273,6.224940
0.020000,3.284272,-1.203461,3.287779,5.524775,5.149664,0.543828,6.224283
0.020000,3.396635,-1.210121,3.400339,5.627990,5.160780,0.555832,6.223698
0.020000,3.511059,-1.216966,3.514967,5.731416,5.171293,0.525616,6.223189
0.020000,3.627549,-1.223989,3.631668,5.835074,5.182881,0.579412,6.222762
0.020000,3.746110,-1.231183,3.750448,5.938982,5.195389,0.625407,6.222419
0.020000,3.866748,-1.238539,3.871310,6.043104,5.206142,0.537629,6.222166
0.020000,3.989469,-1.246048,3.994260,6.147495,5.219511,0.668448,6.222006
0.020000,4.114277,-1.253698,4.119303,6.252128,5.231689,0.608942,6.221946
0.020000,4.241179,-1.261477,4.246443,6.357026,5.244884,0.659706,6.221988
0.020000,4.370182,-1.269373,4.375687,6.462192,5.258313,0.671480,6.222140
0.020000,4.501291,-1.277370,4.507040,6.567635,5.272145,0.691569,6.222405
0.020000,4.634513,-1.285453,4.640507,6.673366,5.286528,0.719176,6.222789
0.020000,4.769856,-1.293604,4.776095,6.779394,5.301414,0.744300,6.223297
0.020000,4.907326,-1.301805,4.913809,6.885729,5.316752,0.766904,6.223935
0.020000,5.046911,-1.310032,5.053637,6.991380,5.282523,-1.711476,6.224709
0.020000,5.188580,-1.318262,5.195544,7.095362,5.199136,-4.169353,6.225625
0.020000,5.332300,-1.326469,5.339498,7.197703,5.117046,-4.104483,6.226688
0.020000,5.478038,-1.334624,5.485465,7.298332,5.031452,-4.279673,6.227905
0.020000,5.625765,-1.342699,5.633412,7.397369,4.951851,-3.980058,6.229282
0.020000,5.775447,-1.350661,5.783306,7.494685,4.865764,-4.304385,6.230825
0.020000,5.927055,-1.358478,5.935115,7.590464,4.788986,-3.838879,6.232540
0.020000,6.080556,-1.366115,6.088806,7.684531,4.703331,-4.282755,6.234434
0.020000,6.235919,-1.373535,6.244346,7.776990,4.622940,-4.019536,6.236514
0.020000,6.393112,-1.380700,6.401703,7.867851,4.543090,-3.992526,6.238787
0.020000,6.552107,-1.387569,6.560846,7.957139,4.464363,-3.936341,6.241260
0.020000,6.712871,-1.394100,6.721742,8.044824,4.384242,-4.006027,6.243940
0.020000,6.875373,-1.400248,6.884361,8.130939,4.305775,-3.923375,6.246836
0.020000,7.039584,-1.405965,7.048671,8.215519,4.229007,-3.838372,6.249954
0.020000,7.205472,-1.411205,7.214642,8.298534,4.150736,-3.913593,6.253303
0.020000,7.373006,-1.415915,7.382242,8.380003,4.073471,-3.863240,6.256893
0.020000,7.542154,-1.420041,7.551441,8.459935,3.996574,-3.844824,6.260730
0.020000,7.712889,-1.423529,7.722211,8.538537,3.930087,-3.324350,6.264826
0.020000,7.885176,-1.426320,7.894521,8.615478,3.847093,-4.149701,6.269189
