dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.929849,-0.342023,8.964100,8.737714,2.482305,-4.964610,0.018376
0.020000,9.105039,-0.338235,9.139331,8.785374,2.383013,-4.964610,0.024910
0.020000,9.281133,-0.333245,9.315495,8.831049,2.283721,-4.964610,0.031804
0.020000,9.458079,-0.326977,9.492553,8.874737,2.184429,-4.964610,0.039070
0.020000,9.635826,-0.319353,9.670465,8.916440,2.085136,-4.964610,0.046722
0.020000,9.814323,-0.310293,9.849191,8.956157,1.985844,-4.964610,0.054775
0.020000,9.993511,-0.299712,10.028692,8.993888,1.886552,-4.964610,0.063244
0.020000,10.173334,-0.287527,10.208927,9.029633,1.787260,-4.964610,0.072145
0.020000,10.353729,-0.273648,10.389857,9.063393,1.687968,-4.964610,0.081493
0.020000,10.534638,-0.257985,10.571443,9.095166,1.588675,-4.964610,0.091306
0.020000,10.715992,-0.240446,10.753644,9.124954,1.489383,-4.964610,0.101600
0.020000,10.897724,-0.220934,10.936421,9.152756,1.390091,-4.964610,0.112391
0.020000,11.079760,-0.199353,11.119734,9.178572,1.290799,-4.964610,0.123699
0.020000,11.262030,-0.175602,11.303544,9.202402,1.191506,-4.964610,0.135539
0.020000,11.444448,-0.149580,11.487810,9.224246,1.092214,-4.964610,0.147930
0.020000,11.626933,-0.121186,11.672494,9.244104,0.992922,-4.964610,0.160889
0.020000,11.809400,-0.090312,11.857555,9.261977,0.893630,-4.964610,0.174433
0.020000,11.991753,-0.056855,12.042953,9.277864,0.794338,-4.964610,0.188579
0.020000,12.173896,-0.020707,12.228649,9.291765,0.695045,-4.964610,0.203343
0.020000,12.355725,0.018237,12.414604,9.303680,0.595753,-4.964610,0.218740
0.020000,12.537132,0.060083,12.600777,9.313609,0.496461,-4.964610,0.234784
0.020000,12.718002,0.104936,12.787128,9.321552,0.397169,-4.964610,0.251486
0.020000,12.898217,0.152899,12.973619,9.327510,0.297877,-4.964610,0.268856
0.020000,13.077649,0.204073,13.160209,9.331482,0.198584,-4.964610,0.286902
0.020000,13.256167,0.258554,13.346858,9.333467,0.099292,-4.964610,0.305630
0.020000,13.433621,0.316432,13.533514,9.332146,-0.066062,-8.267697,0.325038
0.020000,13.609853,0.377786,13.720124,9.328839,-0.165354,-4.964610,0.345122
0.020000,13.784713,0.442696,13.906648,9.323546,-0.264646,-4.964610,0.365876
0.020000,13.958051,0.511232,14.093046,9.316267,-0.363938,-4.964610,0.387288
0.020000,14.129705,0.583455,14.279279,9.307003,-0.463231,-4.964610,0.409340
0.020000,14.299513,0.659413,14.465307,9.295752,-0.562523,-4.964610,0.432010
0.020000,14.467311,0.739147,14.651089,9.282516,-0.661815,-4.964610,0.455270
0.020000,14.632932,0.822679,14.836587,9.267294,-0.761107,-4.964610,0.479084
0.020000,14.796207,0.910021,15.021761,9.250086,-0.860399,-4.964610,0.503413
0.020000,14.956972,1.001167,15.206571,9.230892,-0.959692,-4.964610,0.528209
0.020000,15.115060,1.096097,15.390977,9.209712,-1.058984,-4.964610,0.553420
0.020000,15.270313,1.194773,15.574940,9.186547,-1.158276,-4.964610,0.578989
0.020000,15.422575,1.297139,15.758419,9.161395,-1.257568,-4.964610,0.604852
0.020000,15.571701,1.403123,15.941376,9.134258,-1.356860,-4.964610,0.630944
0.020000,15.717551,1.512637,16.123769,9.105135,-1.456153,-4.964610,0.657194
0.020000,15.859999,1.625573,16.305561,9.074026,-1.555445,-4.964610,0.683532
0.020000,15.998930,1.741812,16.486711,9.040932,-1.654737,-4.964610,0.709884
0.020000,16.134241,1.861217,16.667178,9.005851,-1.754029,-4.964610,0.736178
0.020000,16.265846,1.983638,16.846925,8.968785,-1.853321,-4.964610,0.762343
0.020000,16.393670,2.108916,17.025910,8.929732,-1.952614,-4.964610,0.788309
0.020000,16.517658,2.236880,17.204094,8.888694,-2.051906,-4.964610,0.814013
0.020000,16.637769,2.367352,17.381438,8.845670,-2.151198,-4.964610,0.839392
0.020000,16.753973,2.500142,17.557901,8.800660,-2.250490,-4.964610,0.864389
0.020000,16.866266,2.635069,17.733444,8.753665,-2.349782,-4.964610,0.888955
0.020000,16.974643,2.771931,17.908028,8.704683,-2.449075,-4.964610,0.913043
0.020000,17.079128,2.910540,18.081612,8.653716,-2.548367,-4.964610,0.936616
0.020000,17.179750,3.050703,18.254157,8.600763,-2.647659,-4.964610,0.959639
0.020000,17.276550,3.192226,18.425623,8.545824,-2.746951,-4.964610,0.982086
0.020000,17.369581,3.334922,18.595970,8.488899,-2.846243,-4.964610,1.003936
0.020000,17.458906,3.478606,18.765159,8.429988,-2.945536,-4.964610,1.025172
0.020000,17.544594,3.623098,18.933149,8.369092,-3.044828,-4.964610,1.045783
0.020000,17.626720,3.768218,19.099902,8.306209,-3.144120,-4.964610,1.065763
0.020000,17.705372,3.913805,19.265378,8.241341,-3.243412,-4.964610,1.085111
0.020000,17.780636,4.059693,19.429536,8.174487,-3.342705,-4.964610,1.103826
0.020000,17.852601,4.205720,19.592338,8.105647,-3.441997,-4.964610,1.121914
0.020000,17.921364,4.351741,19.753742,8.034821,-3.541289,-4.964610,1.139383
0.020000,17.987023,4.497614,19.913711,7.962010,-3.640581,-4.964610,1.156241
0.020000,18.049673,4.643194,20.072203,7.887212,-3.739873,-4.964610,1.172501
0.020000,18.109413,4.788353,20.229179,7.810429,-3.839166,-4.964610,1.188174
0.020000,18.166346,4.932976,20.384600,7.731660,-3.938458,-4.964610,1.203277
0.020000,18.220563,5.076921,20.538426,7.650905,-4.037750,-4.964610,1.217823
