dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.533353,-0.922327,6.648771,8.002183,4.970300,0.000000,6.055311
0.020000,6.690187,-0.958883,6.809808,8.101589,4.970300,-0.000000,6.053082
0.020000,6.848876,-0.996237,6.972834,8.200995,4.970300,0.000000,6.050941
0.020000,7.009421,-1.034383,7.137848,8.300401,4.970300,-0.000000,6.048891
0.020000,7.171822,-1.073314,7.304850,8.399807,4.970300,0.000000,6.046934
0.020000,7.336081,-1.113023,7.473840,8.499213,4.970300,0.000000,6.045073
0.020000,7.502199,-1.153499,7.644819,8.598619,4.970300,-0.000000,6.043310
0.020000,7.670178,-1.194734,7.817785,8.698025,4.970300,0.000000,6.041647
0.020000,7.840021,-1.236717,7.992740,8.797431,4.970300,0.000000,6.040089
0.020000,8.011730,-1.279435,8.169682,8.896837,4.970300,0.000000,6.038636
0.020000,8.185308,-1.322876,8.348613,8.996243,4.970300,0.000000,6.037293
0.020000,8.360757,-1.367026,8.529532,9.095649,4.970300,-0.000000,6.036062
0.020000,8.538082,-1.411868,8.712439,9.195055,4.970300,0.000000,6.034946
0.020000,8.717286,-1.457388,8.897334,9.294461,4.970300,-0.000000,6.033948
0.020000,8.898375,-1.503567,9.084218,9.393867,4.970300,0.000000,6.033071
0.020000,9.081351,-1.550387,9.273089,9.493273,4.970300,0.000000,6.032319
0.020000,9.266221,-1.597826,9.463949,9.592679,4.970300,-0.000000,6.031695
0.020000,9.452990,-1.645864,9.656796,9.692085,4.970300,0.000000,6.031202
0.020000,9.641664,-1.694478,9.851632,9.791491,4.970300,0.000000,6.030845
0.020000,9.832249,-1.743642,10.048456,9.890897,4.970300,0.000000,6.030628
0.020000,10.024752,-1.793331,10.247268,9.990303,4.970300,0.000000,6.030554
0.020000,10.219160,-1.843511,10.448048,10.087721,4.870894,-4.970300,6.030627
0.020000,10.415443,-1.894145,10.650757,10.183151,4.771488,-4.970300,6.030853
0.020000,10.613571,-1.945190,10.855354,10.276593,4.672082,-4.970300,6.031236
0.020000,10.813513,-1.996604,11.061801,10.368046,4.572676,-4.970300,6.031780
0.020000,11.015240,-2.048342,11.270056,10.457512,4.473270,-4.970300,6.032490
0.020000,11.218722,-2.100358,11.480081,10.544989,4.373864,-4.970300,6.033371
0.020000,11.423930,-2.152603,11.691836,10.630478,4.274458,-4.970300,6.034428
0.020000,11.630837,-2.205028,11.905280,10.713979,4.175052,-4.970300,6.035668
0.020000,11.839413,-2.257580,12.120375,10.795492,4.075646,-4.970300,6.037094
0.020000,12.049632,-2.310206,12.337080,10.875017,3.976240,-4.970300,6.038713
0.020000,12.261464,-2.362849,12.555356,10.952553,3.876834,-4.970300,6.040531
0.020000,12.474883,-2.415452,12.775162,11.028102,3.777428,-4.970300,6.042554
0.020000,12.689863,-2.467954,12.996460,11.101662,3.678022,-4.970300,6.044789
0.020000,12.906376,-2.520293,13.219209,11.173235,3.578616,-4.970300,6.047243
0.020000,13.124395,-2.572405,13.443370,11.242819,3.479210,-4.970300,6.049922
0.020000,13.343894,-2.624221,13.668902,11.310415,3.379804,-4.970300,6.052836
0.020000,13.564848,-2.675675,13.895766,11.376023,3.280398,-4.970300,6.055990
0.020000,13.787225,-2.726691,14.123923,11.439643,3.180992,-4.970300,6.059395
0.020000,14.011008,-2.777199,14.353332,11.501275,3.081586,-4.970300,6.063059
0.020000,14.236161,-2.827117,14.583954,11.560918,2.982180,-4.970300,6.066991
0.020000,14.462664,-2.876369,14.815749,11.618574,2.882774,-4.970300,6.071201
0.020000,14.690487,-2.924870,15.048677,11.674241,2.783368,-4.970300,6.075700
0.020000,14.919601,-2.972534,15.282699,11.727920,2.683962,-4.970300,6.080499
0.020000,15.149985,-3.019272,15.517774,11.779611,2.584556,-4.970300,6.085608
0.020000,15.381606,-3.064992,15.753863,11.829314,2.485150,-4.970300,6.091042
0.020000,15.614434,-3.109597,15.990927,11.877029,2.385744,-4.970300,6.096811
0.020000,15.848443,-3.152988,16.228925,11.922756,2.286338,-4.970300,6.102932
0.020000,16.083600,-3.195061,16.467817,11.966495,2.186932,-4.970300,6.109416
0.020000,16.319876,-3.235709,16.707565,12.008245,2.087526,-4.970300,6.116281
0.020000,16.557238,-3.274819,16.948127,12.048008,1.988120,-4.970300,6.123542
0.020000,16.795651,-3.312277,17.189465,12.085782,1.888714,-4.970300,6.131217
0.020000,17.035080,-3.347962,17.431538,12.121568,1.789308,-4.970300,6.139322
0.020000,17.275487,-3.381747,17.674308,12.155366,1.689902,-4.970300,6.147878
0.020000,17.516831,-3.413504,17.917733,12.187176,1.590496,-4.970300,6.156904
0.020000,17.759067,-3.443097,18.161775,12.216998,1.491090,-4.970300,6.166421
0.020000,18.002161,-3.470387,18.406393,12.244831,1.391684,-4.970300,6.176451
0.020000,18.246054,-3.495226,18.651548,12.270677,1.292278,-4.970300,6.187016
0.020000,18.490693,-3.517464,18.897200,12.294534,1.192872,-4.970300,6.198142
0.020000,18.736032,-3.536945,19.143310,12.316404,1.093466,-4.970300,6.209852
0.020000,18.981998,-3.553504,19.389837,12.336285,0.994060,-4.970300,6.222173
0.020000,19.228536,-3.566975,19.636741,12.354178,0.894654,-4.970300,6.235131
0.020000,19.475565,-3.577183,19.883984,12.370083,0.795248,-4.970300,6.248753
0.020000,19.723008,-3.583948,20.131525,12.384000,0.695842,-4.970300,6.263067
